1203,4740074365,why are the bride and groom holding each other?,"['to coax her to walk', 'dancing', 'bow towards each other', 'posing for photos', 'playing with each other']",2,1
1217,3562017845,what did the bird that crossed the water do after the bird behind sat down at the middle of the video?,"['push box to where he started', 'put it down', 'talk', 'shake body', 'kiss baby']",0,3
1219,6201488511,how did the lady adjusted her hair?,"['tie it up', 'wave hand and move body', 'wear kimono', 'reach out', 'with her hand']",2,4
1225,4815534482,why is the boy touching the keys at the center of the car?,"['remove keys', 'clean the keys', 'opening a box', 'adjust keys', 'unlock treasure chest']",2,3
1226,6018514357,how did the man help the baby get off the slide?,"['hold baby s hand', 'pull the baby down', 'push the baby forward', 'carry the baby', 'with a rope']",2,0
1227,12392885583,why did the woman put her hand in front of the baby s head?,"['play with baby', 'position for photo', 'protect baby', 'take turn to care for baby', 'excited']",2,2
1230,4087013668,how is the lady in pink rested beside the baby?,"['standinng up', 'on a roacking chair', 'lying on her back', 'sitting', 'rub the baby s head']",0,3
1236,9873067604,why are the children happy?,"['singing song together', 'lady tickles him', 'baby on car', 'dancing', 'magic tricks']",4,0
1237,2735019707,what does the boy do after talking to the man at the beginning?,"['play with toy', 'wave', 'start hitting drum harder', 'turn around', 'pick up pink object']",4,2
1238,8188651630,why is the cat lying on the carpet?,"['watching the adult', 'playing', 'resting', 'getting her attention', 'to fight with dog']",4,1
1240,11244289523,why did the lady in orange stripes approach the baby and wanted to carry her?,"['sit next to her', 'reward the baby', 'get the baby to wave back', 'make it tighter', 'put on keyboard']",1,0
1241,8505893258,what was the lady in pink doing to the girl with floral shirt?,"['holding her hand', 'pushing her', 'passing her a toy', 'fixing her hair', 'lifting the girl up']",1,0
1245,6516459343,why  does the man in green hold a shoes in his hand at the start?,"['patient s shoes', 'give to man next to him', 'to wear', 'to cut it', 'wear on baby']",1,3
1247,2567843468,why is the girl wearing cap?,"['avoid hair from getting messy', 'pose for the camera', 'copy the lady', 'it s sunny', 'looks cool while dancing']",3,3
