2603,6096998186,what did the blonde woman do after the lady in black clapped her hands?,"['carry the baby', 'put down the souvenirs', 'hug girl in pink', 'clap', 'jump']",3,1
2605,4219909195,why did the man pat the pillow?,"['ask dog come over', 'ask girl to sit down', 'remove the dust', 'ask lady to sit', 'pillow fight']",1,1
2607,3107742409,why does the man bend forward at the start?,"['adjusting music', 'to move the tricycle', 'put tray of cookies inside', 'he is excited', 'get close to the baby']",4,4
2612,2669452260,how many people walk past the man?,"['three', 'two', 'seven', 'thirteen', 'four']",4,1
2615,6592821115,how did the woman in grey feel when the baby in polkadot walked into her arms?,"['annoyed', 'nervous', 'comforted', 'scared', 'happy']",4,4
2622,2971556305,how does the lady in blue show them around the house?,"['walks around in front', 'running her feet on ground', 'raise her glass and smile', 'skipping', 'follow behind']",2,0
2624,10727696143,what does the lady in red do after moving away from the table?,"['put glass cups away', 'walk around girl in pink', 'turn to leave too', 'walk away', 'watch the lady walk away']",4,0
2626,5129152550,why does a woman walks past a man who is speaking to the crowd?,"['speaking to an audience', 'performing together', 'exploring the house', 'hand gestures', 'stranger passing by']",0,4
2627,4635309062,why does the man in black push the plate near the end?,"['wants more food', 'suggest taking the food away', 'take food to table', 'make boy hit the plate', 'make space for other dish']",0,4
2629,8547321641,where are the people?,"['bus', 'living room', 'beach', 'indoors', 'kitchen']",3,2
2632,3626788516,why does the woman in brown pass her camera out at the beginning of the video?,"['to better plant the sapling', 'finish playing', 'to read the cards', 'to hold the animal', 'she asked for it']",2,3
2633,11503803033,how do the skiiers change the direction of skiing?,"['bend their knees', 'using the two sticks', 'jumps', 'by running up', 'walking']",2,0
2634,3049351381,why is the kid yawning?,"['uncomfortable', 'fed milk', 'dancing to something', 'natural reaction to dust', 'sleepy']",2,4
2642,4087013668,how did the white shirt woman react after the boy throw the food back into the bowl?,"['taking a photo of boy', 'hold the cupcake', 'not willing to share', 'laugh', 'pat the boy']",3,3
2643,4164771889,what is the boy in pink wearing around his wrist while burying the boy?,"['hold each other', 'move backwards', 'bracelet', 'pat baby s tummy', 'get up and dance']",3,2
2649,5907839036,why was the bald man looking at his camera at the beginning of video?,"['look at his keychain', 'trying to fix camera', 'filming the interview', 'wipe dust from camera', 'look at photos']",1,4
2656,7059877301,what did the light brown dog do after it finished drinking water?,"['came out of bucket', 'crawled to the toy', 'run', 'jump out', 'pour on kid']",3,0
2663,4488066715,how does the baby react when the man tries to control the whisk?,"['raise his hands', 'does not let man do it', 'hi-five', 'move his mouth', 'hold the man s hand']",2,1
2675,7771650716,how did the man in white control the movement of the grey dog?,"['shout at the dog', 'put hands on its neck', 'carry it in arms', 'hold its legs', 'using leash']",4,4
2682,5889898795,why is there a woman in white standing next to the people going down the zipline?,"['for support', 'pose', 'not very active', 'pack things in', 'for balancing the microphone']",0,0
2684,5889898795,how do the people wanting to zipline position themselves for the lady in white to secure them?,"['facing forward', 'standing at the back', 'nodding her head', 'use recycling bag', 'move slowly']",0,0
2685,4949582792,how was the pram made to move at the end?,"['pushed by man', 'rocked by girl', 'crawl', 'lady in red pulles it', 'look all around the rubik once']",0,1
2686,8208035645,why does the boy wear helmet?,"['cycling', 'skating', 'working at great height', 'performing on stage', 'skiing']",0,0
2693,3145698830,what does the boy do after the man returned the book to the boy?,"['picks it up', 'look at camera', 'shake hands', 'toy glasses drop', 'gets up and walks away']",3,4
2694,2604394962,why did the man look at the toy in front of him before standing up?,"['talking to children', 'ensure toy do not fall', 'oversees the kids', 'see how to play with it', 'show toy to children']",3,3
2702,6031805098,why did man in white cap raise his arms?,"['hit the leaves', 'catching basketball', 'dance', 'protect his eyes', 'to keep the water bottle']",1,0
