1602,6018514357,what does the baby hold onto while climbing up the step at the end?,"['black railings', 'red railings', 'blue railings', 'green railings', 'silver railings']",0,3
1603,6806999702,what did the girl do after she finished playing with the ball at the end of the video?,"['touch man s head', 'pick up something', 'push green obstacle away', 'caress the cat', 'go to the adult']",3,4
1604,4636208292,what does the people do after raising their glasses at the end?,"['touch each other s glasses', 'drink', 'dance', 'paint house', 'talk']",1,0
1605,8740703217,what does she do after she reaches to pick up another piece at the end of the video?,"['talk to men', 'point at something', 'do a peace sign', 'happy', 'push it down']",2,4
1607,7059877301,what did the light brown dog do after it turned its body near the beginning of the video?,"['stuck out its tongue', 'went to another tub', 'runs after it', 'pat black and brown dogs', 'opened its eyes']",3,0
1608,4761953886,how did the dog positioned himself in the video?,"['in girl s lap', 'lying down', 'standing up', 'near the window', 'running around']",1,1
1609,3939145327,how did the girl controlled the direction of the tricycle?,"['automatic', 'motion sensor', 'using the handle grip', 'voice controllers', 'pressing buttons']",2,2
1610,8107573462,why did the boy put his hand on the ground?,"['play with snow', 'to balance himself after he fell', 'adjust his shoe', 'want to lie down', 'pick something up']",1,1
1612,6480018109,how is the patient able to see clearly?,"['man made it', 'spectacles', 'powered by batteries', 'helmet', 'press the shutter']",1,1
1614,4984331176,how does the girl in yellow position her legs before running through?,"['bend forward', 'takes support on the floor', 'up in the air', 'swing her leg', 'move slowly']",0,0
1615,2442307875,how do the children feel while performing?,"['accomplished', 'refreshing', 'curious', 'enjoyable', 'saad']",3,3
1616,8594314852,why does the lady in pink stand in front of the child in blue?,"['show love', 'sunny weather outside', 'waiting for the child', 'protect child from dog', 'waiting for the pan']",4,2
1619,4166942239,how is the man in red standing at the end of video?,"['hands behind his back', 'folding arms', 'lean against wall', 'hands in pocket', 'holding fist']",1,4
1621,7572859950,what does the lady do after helping the baby to wear shorts in the middle?,"['stretch the shirt', 'pick up another toy', 'stand still in front', 'touch flame', 'kiss them']",2,0
1622,4838145161,what did the cat do after it jumped into the sink with water?,"['sit up then roll back', 'play with the hand', 'watch the water flow', 'follow the string', 'walk past']",0,2
1624,3719793245,why did the lady tilt her head backwards near the end of the video?,"['trying a new dance move', 'stretching her head', 'look at camera', 'she heard a scream', 'looking at the horse']",1,2
1625,8513603944,how do the children move on the ground?,"['walk', 'roll over to the side', 'jump around', 'sits in a trolley', 'ski']",2,4
1626,6542914065,how did the man in grey signal for the other people to move run?,"['pat the ball', 'uses a leaf', 'claps', 'use paddle', 'pull leash']",3,0
1627,4388652400,why does the dog starts spinning after the man points finger?,"['show affection', 'train dog', 'chasing his tail', 'wants to get pet', 'awaiting another snowball to be thrown']",2,2
1628,5129152550,why do the people squint their eyes?,"['hot sun', 'unhappy', 'photo taking', 'looking at the screen', 'take pictures']",0,0
1630,10309542255,how did the animals make sure that they do not get pushed too far off during the fight?,"['throw mud', 'stomp their feet', 'hurl a stone', 'push back', 'shout for help']",1,3
1631,4087654898,why is the girl bent down?,"['carry the boy', 'pick out the ball', 'pour water into bucket', 'tie her shoes', 'wash her hands']",2,2
1632,3171006258,what did the man do after he took off one of his skates?,"['tidy hair', 'stands behind', 'step on the leash', 'stand up', 'walked to the corner']",4,3
1633,2976913210,what is the man trying to do in this video on his vehicle?,"['band members', 'get across the dirt', 'the man', 'discussion', 'touch the screen']",1,1
1634,3270490566,what does the man playing the guitar on the left do after finishing the song?,"['pick up the black box', 'put down the guitar', 'clap', 'look behind him', 'pick up water bottle']",1,3
1636,4189100053,what is the relationship between the woman and the boy?,"['siblingsfriends', 'sibling', 'offspringparents', 'siblings', 'mother child']",4,4
1637,4420239986,why did the dog open its mouth towards the cat repetitively?,"['paw at the dog', 'show the food', 'distracted by something else', 'want to bite cat', 'notices what cat does']",3,3
1639,6037747123,why was the vehicle parked there?,"['parked', 'the ladies transportation', 'it s sunny', 'look at it', 'no space in front']",0,1
1640,2821788355,why did the man couch down?,"['to touch water', 'to splash water at dogs', 'scoop water for fishes', 'posing for camera', 'for balance']",4,4
1641,7223854838,why do the kids put their hands on the glass?,"['bring to table', 'take a photo', 'testing the temperature', 'to touch', 'drinking from the glass']",4,3
1642,3524939594,where are the men hanging out?,"['by a stream', 'carpark', 'home living area', 'mountain', 'hallway']",2,4
1643,6297019062,why did the baby in pink chair put her hand on her face in the middle of the video?,"['playing with the baby', 'smell his ribbon', 'pose', 'fell down', 'be shy']",2,1
1644,5919180502,what does the woman in the hat do after looking at the camera?,"['hold up the bottle', 'laughs', 'standing at side of the path', 'says something', 'wipe her face']",3,3
1645,7888256388,what does the girl do as the dog was sniffing the lady s shoes?,"['stand at the back and watch', 'push dog away', 'hold the dog', 'sit on sofa', 'place paw on her palm']",1,0
1646,5662041273,how did the helicopter get in the air?,"['boy threw it in the air', 'tied to ceiling', 'with the remote control', 'tied to cupboard', 'father threw it in the air']",2,2
1647,8254300526,why does the baby stretch his left hand out towards the end?,"['sleeping', 'grip higher pole', 'lost balance', 'interact with the person', 'excited']",4,1
1649,4126010904,what do the other people do as the tall man leans his face against the tv screen?,"['using phone', 'play melodica', 'wait', 'walk to sofa', 'talking to each other']",2,4
1650,6624174621,why did the room become dark at the end?,"['man hit the sofa', 'lady blew away the candles', 'let animal walk forward', 'swimming', 'stylish']",1,1
1651,8403741210,why is the face of the short hair girl so bright when she looks into the tablet?,"['looking at his ipad', 'watch something', 'screen is bright', 'show what she s talking about', 'writing on paper']",2,2
1652,5308503740,what did one of the rabbits do when the person approached it near the end of the video?,"['laugh', 'pose with his hands', 'lie down and rest', 'look around', 'hop away']",4,4
1653,6253433310,why is the boy moving his arms and legs randomly at the end of the video?,"['check the tent', 'play with toy', 'take his cap', 'tread water', 'stretched backwards']",3,3
1654,8224504302,what are the men holding onto when they speak?,"['phone', 'glasses', 'camera', 'microphone', 'milk pack']",3,1
1655,4978714491,where is this video taken?,"['jungle', 'grassland', 'mountain top', 'sheltered area', 'road']",4,4
1656,8253302563,what does the boy do after standing up and look around for a while in the middle?,"['sit down', 'dance', 'sit on swing', 'walks away', 'take a few steps']",3,0
1657,8252088130,what did the woman do after adjusting her hand in the middle?,"['touch her bag', 'poke her face', 'pick up dog', 'walk to show camera', 'reach for something']",3,3
1658,4744503881,why does the lady wearing black top come near the table at the end?,"['watching the boy playing the drums', 'ordered by customer', 'talk', 'talking to them', 'talking']",0,1
1659,2868183184,why does the girl in white hold a rod?,"['fishing', 'to hit the fly', 'make food', 'play with baby', 'hit the drum']",1,2
1660,3843551232,how did the black puppy react after sering the big dog wag its tail?,"['barked back', 'climb on it', 'move away', 'sniff the tail', 'walk to the man']",2,3
1661,2990321092,what did the man in black do each time he took a bite of his food?,"['chew', 'eat', 'give to another person', 'look at the baby', 'milk bottle']",1,0
1663,11849091804,why does the kid opening the gift nods his head very fast near the beginning?,"['imitate man', 'dancing', 'wants to eat', 'feed them', 'answering to someone']",0,1
1665,4564478328,why was there a big splash of water?,"['waterfall', 'caused by boats', 'there is a glass protecting them', 'lion jumped into water', 'jet boat moving']",1,3
1666,5907839036,why did the long pants man look down at this pants at the start?,"['feel something in pocket', 'hands sweaty', 'pants dropped since belt loose', 'dog pull his pants', 'for comfort']",2,0
1667,4092992100,what was the guy in red doing as the guy in yellow and blue prepared to ride off?,"['goes away', 'waiting below with his bike', 'follows him', 'talk to someone else', 'extend his hand']",2,1
1668,2821788355,what does the man do after crossing the wave caused by the speedboat?,"['boat capsized', 'throw something onto shore', 'grab float from back', 'touch the water', 'strokes his beard']",4,3
1669,9082180631,how can the two babies in red move forward?,"['with their bikes', 'pulled by boy', 'wear shoes', 'chase each other', 'paddle the wheels']",4,1
1670,4650556666,why is the child on the floor near the end of the video?,"['cry', 'to rest', 'take a drink', 'lose balance', 'playing with dog']",3,3
1671,4859057828,what did the two other ladies do after the lady in yellow stretch her arms out at the start?,"['sit down', 'grab her', 'put arms around each other', 'hold baby s waist', 'pointing and laughing']",2,2
1672,2552130183,what does the baby do after holding tight to the lady s fingers?,"['put on keyboard', 'playing with the baby', 'trying to walk', 'put her hand on his forehead', 'kiss baby cheeks']",2,2
1673,4488066715,why does the adult try to keep the other hand of the baby away from the table?,"['there was hot soup', 'prevent the bowl tipping', 'not to mess up the table', 'waiter was serving food', 'people are eating']",1,1
1674,3456030972,where are the children sitting in?,"['high chair', 'classroom', 'crib', 'in the boat', 'steps']",2,1
1675,2854886555,why is the boy wearing shades?,"['celebrate', 'protect from sun', 'cycling', 'it s sunny', 'illustrate what he is mimicking']",3,3
1676,8627074061,what is the lady doing with the girl?,"['feed the girl', 'playing guitar', 'show paper arts', 'dancing with her', 'swing the girl']",1,2
1678,3131380536,how did the child react after he scooped some yogurt and put into his mouth?,"['smiles', 'look away', 'claps', 'frustration', 'shake his head']",0,0
1680,3456030972,why did the boy stick his tongue out during the abacus class?,"['take turn to play', 'look at something', 'finish arranging', 'trying to be funny', 'gesturing to the girl']",4,3
1681,3719793245,how was the girl kept safe in vehicle?,"['baby restraint', 'wearing very thick clothing', 'adults holding her', 'safety harness', 'seat belt']",3,4
1682,11587211476,what event is currently happening in the scene?,"['living room', 'barbeque party', 'dance performance', 'dog obstacle race', 'photoshoot']",3,3
1683,4199369046,how do other people react after the lady drinks from the cup?,"['walks to the boy', 'smile', 'clap their hands', 'laughs', 'sway her body']",2,2
1684,7453733046,what did the boy in black do after filling his cup with water?,"['walk to playground', 'water bottle', 'eats the food', 'wipe his mouth', 'talk with the woman in black']",1,0
1685,5658916668,why did the man extend his arms forward?,"['hold baby in place', 'maintain balance', 'dancing with partner', 'pointing at audience', 'lifting weights']",1,1
1686,9873067604,how many people were singing?,"['four', 'three', 'two', 'nine', 'eleven']",2,1
1687,5521781780,what does the man in grey do after taking a photo of the first structure at the start?,"['enter the room', 'take picture of the wall', 'wave', 'examine the object', 'pointed at the camera']",2,1
