3002,8388104887,how did the dog hold on to the ball when the person gave it to it?,"['mouth', 'getting ready to throw pose', 'swing bat', 'paws at it', 'caress dog']",0,0
3004,3175315183,why is the baby lying on his back?,"['playing with hanging toys', 'sleeping', 'lady was washing his belly', 'playing in the snow', 'let dog lick his face']",0,0
3005,5803861992,where is the woman hitting the fan?,"['baby s forehead', 'her body', 'man s head', 'ball', 'washing machine']",1,0
3007,4978714491,why did the blue bus stop beside the white bus as well?,"['both had to stop at signal', 'road slippery', 'clip it', 'resting', 'speedmeter']",1,0
3008,5854324479,why is the man in plaid shirt looking at the man in dark brown?,"['afraid of the man', 'to protect himself', 'taking a photo', 'listening to man talking', 'to injure the man']",3,3
3010,2679130168,where did the adult put the toy pumpkin in the end?,"['table', 'on the bed', 'floor', 'in plate', 'window sill']",2,1
3011,2877270840,how does the man hold the wine glass?,"['cross them on the table', 'hold the stem of glass', 'grab the side of glass', 'tilt and show bottle label', 'put on table']",1,1
3012,3445431963,how did the first diver filmed position higher hands before waving to the camera?,"['watch', 'swim back towards the man', 'look at man', 'pick up and push boys away', 'cross arm']",0,4
3013,3155382178,how many people are there?,"['eleven', 'one', 'seven', 'four', 'two']",1,4
3014,6239210933,what does the child do after looking at the laptop?,"['touch the top layer of the laptop', 'draw on pink toy', 'play with laptop', 'touch her head', 'blowing balloon']",0,1
3016,4263096481,why is the man holding a knife?,"['break the bones', 'pose for camera', 'cut the fruit', 'wash the blood off', 'cut fish']",2,4
3017,3741143820,why is the woman at the back wearing the same tie as the guy in white shirt?,"['same team', 'giving speech', 'making a dance', 'hosting program', 'singing in a concert']",0,0
3018,4650556666,why did the child kick his leg in the middle?,"['enjoying popsicle', 'dancing with adult', 'for the toy', 'comfortable', 'eating ice cream']",0,1
3019,4626085492,how did the dog in black with suit interact with the red toy on the bed?,"['lie next to it', 'kick off bed', 'bite it', 'hug it', 'put head on toy']",0,2
3020,4603484665,what are the black and white dogs doing in this video?,"['eating food', 'chase each other', 'playing', 'trying to sleep', 'lying down resting']",2,2
3021,4264435046,what did the stray dog do just when the lady made a turn?,"['trying to bite lady', 'run towards lady', 'stay still', 'hide behind a tree', 'bark at man in black']",1,1
3022,5256928210,why is the man s hand on the dog in the middle?,"['to keep him close', 'wants to run away', 'pet the dog', 'domesticated', 'comb the dog']",0,2
3023,6142416815,what did the baby do after he opened his eyes at the start of the video?,"['stand and push box', 'closes eyes', 'laugh and hold baby s body', 'shake hands', 'black box']",2,1
3024,4260763967,how many boys are in the video?,"['five', 'eight', 'eleven', 'two', 'nine']",1,3
3025,3846475848,why does the ferret try to run around?,"['to go through the course', 'catch ball', 'escape from towel', 'it is being chased', 'want to play with it']",0,2
3026,9304738817,why does the lady always keep her hands near the back of the baby?,"['holding the baby', 'feed baby', 'support baby from falling', 'playing with the baby', 'in case she falls']",3,2
3027,9082180631,where are the people at?,"['playground', 'water park', 'beach', 'slippery road', 'living room']",3,3
3028,2821788355,what does the man do after squatting down for a while at the start of the video?,"['stand up', 'play the drums', 'touch the camera', 'raise up two more figers', 'he is talking']",0,0
3030,5429688959,what is happening in the video?,"['flying fox', 'singing performance', 'feeding dogs', 'dancing performance', 'cooking something']",1,1
3032,2495861393,why is woman displaying different vegetables to the children?,"['teaching them about vegetable', 'for child to feed goat', 'baby needs to eat', 'show what she talks', 'to feed the horses']",0,0
3033,3489439407,what is the relationship between the people?,"['colleague', 'phone', 'partners', 'husband wife', 'team members']",3,0
3034,14003541505,what is the baby trying to do?,"['piano', 'ride a tricycle', 'crawl to the girl', 'classmate', 'a walking toy']",0,2
3035,7691172922,how does the lady react when the dog comes to her?,"['caress the dog', 'looks at the direction', 'follow after the girl', 'watches dog run away', 'move trolley backwards']",0,0
3036,6618792571,why did the adult hold onto the handle of the toy as the baby is exploring the features?,"['stabilize toy car', 'pull bike', 'to show baby features', 'tying a rope', 'controlling bicycle']",0,0
3037,8387356484,what is the baby doing with his legs?,"['putting on mat', 'cross legs', 'resting', 'swinging them', 'kicking toys']",2,3
3039,2559262403,why are the pugs coming near the bowl occasionally?,"['talking to the lady', 'stain while eating yogurt', 'drink soup', 'drink water', 'grab attention of dog']",3,3
3040,6018490041,what does the man in white do after hitting all the cans in the middle?,"['standing', 'point and talk', 'start dancing', 'step back and raise hands', 'drink from cup']",3,3
3041,2400171624,why did he stopped halfway for a short while in the video?,"['something caught his attention', 'press something on the report', 'restless', 'change direction', 'he reached the shore']",1,3
3042,11966080214,why does the girl hold the stick whenever she is playing with the toy?,"['to reverse', 'it comes as a set', 'performing at an event', 'keep baby from falling', 'wants lady to help her hold']",1,1
3043,8132842161,why did the people look forward?,"['watching television', 'watching performance', 'taking photo', 'interacting with the audience', 'watching movie']",1,1
3044,4465235803,what does the lady do after shaving for a while at the start?,"['passes him the hat', 'walk away and play', 'take camera', 'put cotton pad', 'comb hair']",0,4
3045,3981865268,why did the screen constantly change designs?,"['music performance', 'show the whole stretch', 'camera flashes', 'take photo', 'man in grey moving with mouse']",1,0
3046,2482028659,what is the guy in the striped shirt doing?,"['test', 'horseriding', 'speech', 'presentation', 'play with baby']",2,2
3047,7988210561,what did the baby do after she touched the toy s hand?,"['try to crawl forward', 'smile', 'take the toy out', 'close his eyes', 'pull the toy in front']",0,4
3049,6621511673,why is the man carrying the baby girl?,"['with his hands', 'playing', 'playing and teaching with kid', 'hot sun', 'play with the baby']",2,2
3050,3218498932,what does the boy in white do after laughing for a while in the middle?,"['climb and move away', 'talk to camera', 'look around', 'feed the cameraman', 'started talking and move hands']",2,2
3051,4744503881,why is the music being played with guitar and trumpet at the restaurant?,"['interview', 'restaurant music', 'performance', 'saxophone player switching to it later', 'listening to speaker']",2,1
